CODIGO,QUANTIDADE,DATA,TP_VACINA,DS_FABRICANTE
432225,60,2022-09-13,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,60,2022-11-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,60,2023-01-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,65,2021-09-17,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,65,2021-09-22,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,66,2021-06-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,66,2021-06-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,66,2021-07-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,66,2021-08-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,66,2021-09-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,66,2021-11-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,66,2021-12-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,70,2021-02-08,CoronaVac,FUNDACAO BUTANTAN
432225,70,2021-03-05,CoronaVac,FUNDACAO BUTANTAN
432225,70,2021-05-19,CoronaVac,FUNDACAO BUTANTAN
432225,70,2022-01-26,CoronaVac,INSTITUTO BUTANTAN
432225,72,2021-08-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,72,2021-08-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,72,2021-09-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,78,2021-08-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,78,2023-01-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,80,2021-03-18,CoronaVac,FUNDACAO BUTANTAN
432225,80,2021-08-06,CoronaVac,INSTITUTO BUTANTAN
432225,80,2021-09-17,CoronaVac,INSTITUTO BUTANTAN
432225,80,2022-02-07,CoronaVac,INSTITUTO BUTANTAN
432225,80,2022-09-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,80,2022-10-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,80,2022-12-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,80,2023-03-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,90,2021-03-22,CoronaVac,FUNDACAO BUTANTAN
432225,90,2021-03-26,CoronaVac,FUNDACAO BUTANTAN
432225,90,2021-04-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,90,2021-07-05,Janssen,JANSSEN PHARMACEUTICA NV
432225,95,2021-07-21,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,96,2021-10-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,96,2021-12-06,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,96,2022-02-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,100,2022-04-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,100,2022-08-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,102,2021-10-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,102,2022-06-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,102,2022-06-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,104,2022-03-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,105,2021-08-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,108,2021-08-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,110,2021-08-18,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,110,2021-08-24,CoronaVac,INSTITUTO BUTANTAN
432225,120,2021-07-02,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,120,2022-04-12,Janssen,JANSSEN PHARMACEUTICA NV
432225,120,2022-11-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,125,2021-04-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,125,2021-07-01,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,125,2021-07-14,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,130,2022-04-12,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,138,2021-11-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,138,2022-11-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,144,2022-03-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,145,2021-05-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,150,2021-04-02,CoronaVac,FUNDACAO BUTANTAN
432225,150,2022-01-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,150,2022-05-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,150,2022-05-30,Janssen,JANSSEN PHARMACEUTICA NV
432225,150,2022-12-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,160,2021-10-06,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,162,2021-09-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,170,2021-06-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,170,2022-02-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,180,2021-08-06,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,186,2022-01-31,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,195,2021-05-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,220,2021-08-03,CoronaVac,INSTITUTO BUTANTAN
432225,222,2021-09-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,228,2021-11-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,228,2021-11-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,236,2022-01-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,240,2021-09-22,CoronaVac,INSTITUTO BUTANTAN
432225,240,2022-01-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,250,2021-07-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,255,2021-08-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
432225,270,2021-12-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,270,2022-01-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,438,2021-10-06,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432225,540,2021-08-27,CoronaVac,INSTITUTO BUTANTAN
432230,-200,2021-11-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,-170,2021-11-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,-140,2022-07-20,CoronaVac,INSTITUTO BUTANTAN
432230,-36,2022-02-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,-30,2022-07-20,CoronaVac,INSTITUTO BUTANTAN
432230,-30,2022-12-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,-20,2021-05-31,CoronaVac,FUNDACAO BUTANTAN
432230,-20,2021-07-15,CoronaVac,FUNDACAO BUTANTAN
432230,-10,2022-07-25,CoronaVac,INSTITUTO BUTANTAN
432230,10,2022-04-12,Janssen,JANSSEN PHARMACEUTICA NV
432230,10,2022-05-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,10,2022-05-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,10,2022-06-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,10,2022-06-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,10,2023-01-25,CoronaVac,INSTITUTO BUTANTAN
432230,10,2023-02-14,CoronaVac,INSTITUTO BUTANTAN
432230,10,2023-03-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,10,2023-04-03,CoronaVac,INSTITUTO BUTANTAN
432230,10,2023-04-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,10,2023-04-18,CoronaVac,INSTITUTO BUTANTAN
432230,10,2023-05-03,CoronaVac,INSTITUTO BUTANTAN
432230,10,2023-07-10,CoronaVac,INSTITUTO BUTANTAN
432230,10,2023-08-23,CoronaVac,INSTITUTO BUTANTAN
432230,10,2023-10-11,CoronaVac,INSTITUTO BUTANTAN
432230,10,2023-12-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,10,2024-01-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,12,2021-09-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,12,2022-09-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,12,2022-12-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,12,2023-07-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,15,2021-04-08,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,18,2021-06-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,18,2021-07-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,18,2022-07-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,18,2022-08-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,18,2022-12-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,18,2023-04-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,18,2023-09-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,20,2021-07-09,CoronaVac,INSTITUTO BUTANTAN
432230,20,2021-08-12,CoronaVac,INSTITUTO BUTANTAN
432230,20,2021-09-03,CoronaVac,INSTITUTO BUTANTAN
432230,20,2022-03-29,Janssen,JANSSEN PHARMACEUTICA NV
432230,20,2022-04-12,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,20,2022-04-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,20,2022-05-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,20,2022-10-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,20,2022-11-24,CoronaVac,INSTITUTO BUTANTAN
432230,20,2022-12-21,CoronaVac,INSTITUTO BUTANTAN
432230,20,2023-05-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,20,2023-10-26,CoronaVac,INSTITUTO BUTANTAN
432230,20,2024-03-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,22,2023-03-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,22,2023-04-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,22,2023-06-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,25,2022-08-17,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,25,2022-09-13,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,28,2023-01-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,28,2023-05-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,28,2023-08-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,30,2021-05-04,CoronaVac,FUNDACAO BUTANTAN
432230,30,2021-07-22,CoronaVac,INSTITUTO BUTANTAN
432230,30,2021-08-13,CoronaVac,INSTITUTO BUTANTAN
432230,30,2021-08-17,CoronaVac,INSTITUTO BUTANTAN
432230,30,2021-08-27,CoronaVac,INSTITUTO BUTANTAN
432230,30,2021-09-10,CoronaVac,INSTITUTO BUTANTAN
432230,30,2021-09-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,30,2021-10-07,CoronaVac,INSTITUTO BUTANTAN
432230,30,2021-10-20,CoronaVac,INSTITUTO BUTANTAN
432230,30,2022-04-05,Janssen,JANSSEN PHARMACEUTICA NV
432230,30,2024-02-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,32,2023-08-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,35,2021-10-05,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,35,2022-01-14,Janssen,JANSSEN PHARMACEUTICA NV
432230,36,2021-08-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,36,2022-09-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,36,2022-11-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,36,2022-12-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,36,2023-01-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,36,2023-02-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,38,2023-06-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,40,2021-02-26,CoronaVac,FUNDACAO BUTANTAN
432230,40,2021-03-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,40,2021-07-22,AstraZeneca,ASTRAZENECA AB
432230,40,2021-10-05,CoronaVac,INSTITUTO BUTANTAN
432230,40,2022-02-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,40,2022-02-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,40,2022-03-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,40,2022-04-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,40,2023-03-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,42,2021-08-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,45,2021-06-25,Janssen,JANSSEN PHARMACEUTICA NV
432230,46,2022-08-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,48,2021-08-06,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,48,2021-08-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,50,2021-06-25,CoronaVac,INSTITUTO BUTANTAN
432230,50,2021-07-16,CoronaVac,INSTITUTO BUTANTAN
432230,50,2021-08-03,AstraZeneca,ASTRAZENECA AB
432230,50,2021-08-11,AstraZeneca,ASTRAZENECA AB
432230,50,2021-08-21,CoronaVac,INSTITUTO BUTANTAN
432230,50,2021-09-15,CoronaVac,INSTITUTO BUTANTAN
432230,50,2022-02-04,CoronaVac,INSTITUTO BUTANTAN
432230,50,2022-04-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,50,2022-05-11,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,50,2022-05-11,Janssen,JANSSEN PHARMACEUTICA NV
432230,50,2022-05-18,Janssen,JANSSEN PHARMACEUTICA NV
432230,50,2022-06-10,CoronaVac,INSTITUTO BUTANTAN
432230,50,2022-07-11,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,50,2022-07-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,50,2023-10-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,50,2023-10-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,54,2022-05-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,54,2022-06-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,56,2023-02-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,60,2021-02-04,CoronaVac,FUNDACAO BUTANTAN
432230,60,2021-02-25,CoronaVac,FUNDACAO BUTANTAN
432230,60,2021-04-23,CoronaVac,FUNDACAO BUTANTAN
432230,60,2021-07-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,60,2021-09-23,CoronaVac,INSTITUTO BUTANTAN
432230,60,2022-01-28,CoronaVac,INSTITUTO BUTANTAN
432230,60,2022-12-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,60,2023-02-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,62,2022-03-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,65,2021-12-17,Janssen,JANSSEN PHARMACEUTICA NV
432230,70,2021-01-26,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,70,2021-03-26,AstraZeneca,ASTRAZENECA AB
432230,70,2021-05-11,CoronaVac,FUNDACAO BUTANTAN
432230,70,2021-06-18,AstraZeneca,ASTRAZENECA AB
432230,70,2021-09-08,CoronaVac,INSTITUTO BUTANTAN
432230,72,2021-05-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGIVA
432230,72,2021-08-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,72,2021-08-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,75,2021-08-11,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,78,2021-11-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,80,2021-07-29,CoronaVac,INSTITUTO BUTANTAN
432230,80,2021-12-09,Janssen,JANSSEN PHARMACEUTICA NV
432230,80,2022-02-09,CoronaVac,INSTITUTO BUTANTAN
432230,80,2022-02-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,80,2022-02-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,90,2021-08-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,94,2022-08-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,96,2021-07-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,96,2021-10-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,100,2021-01-20,CoronaVac,FUNDACAO BUTANTAN
432230,100,2021-02-01,CoronaVac,FUNDACAO BUTANTAN
432230,100,2022-02-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,100,2022-07-06,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,100,2022-08-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,102,2021-06-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,102,2021-07-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,102,2021-09-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,104,2022-11-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,105,2021-09-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,108,2022-03-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,110,2021-08-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,120,2021-08-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,120,2021-08-19,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,120,2021-09-17,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,120,2021-09-17,CoronaVac,INSTITUTO BUTANTAN
432230,120,2022-02-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,122,2022-02-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,125,2021-08-19,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,128,2022-11-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,130,2021-05-14,CoronaVac,FUNDACAO BUTANTAN
432230,130,2022-06-29,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,132,2021-07-06,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,135,2021-07-06,Janssen,JANSSEN PHARMACEUTICA NV
432230,138,2021-12-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,144,2021-06-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,144,2021-06-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,144,2021-11-19,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,145,2021-04-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,145,2021-07-22,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,150,2022-04-13,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,150,2022-06-08,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,150,2022-06-10,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,150,2022-06-22,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,150,2022-08-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,152,2022-02-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,155,2021-06-15,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,155,2021-09-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,156,2021-10-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,160,2021-04-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,160,2021-06-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,165,2021-06-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,168,2021-08-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,168,2021-09-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,168,2021-10-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,170,2021-04-09,CoronaVac,FUNDACAO BUTANTAN
432230,180,2021-08-24,CoronaVac,INSTITUTO BUTANTAN
432230,180,2021-08-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,180,2021-10-07,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,190,2021-02-26,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,190,2021-05-14,AstraZeneca,ASTRAZENECA AB
432230,195,2022-04-20,Janssen,JANSSEN PHARMACEUTICA NV
432230,200,2021-03-05,CoronaVac,FUNDACAO BUTANTAN
432230,200,2021-04-17,CoronaVac,FUNDACAO BUTANTAN
432230,200,2021-11-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,200,2021-11-05,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,204,2021-11-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,220,2022-06-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,230,2021-03-26,CoronaVac,FUNDACAO BUTANTAN
432230,232,2022-10-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,240,2021-02-09,CoronaVac,FUNDACAO BUTANTAN
432230,240,2021-04-17,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,245,2021-05-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,246,2021-12-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,258,2021-10-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,258,2021-11-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,260,2021-05-19,CoronaVac,FUNDACAO BUTANTAN
432230,260,2022-01-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,265,2022-06-15,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,280,2021-03-11,CoronaVac,FUNDACAO BUTANTAN
432230,280,2021-07-01,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,282,2021-11-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,300,2022-01-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,300,2022-06-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,306,2021-09-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,310,2021-04-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,325,2021-05-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,330,2021-03-23,CoronaVac,FUNDACAO BUTANTAN
432230,330,2021-07-02,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,348,2021-12-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,370,2021-03-18,CoronaVac,FUNDACAO BUTANTAN
432230,378,2021-09-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,456,2021-09-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,480,2022-01-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,516,2022-01-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,642,2021-10-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432230,700,2021-07-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
432230,720,2021-04-08,CoronaVac,FUNDACAO BUTANTAN
432232,5,2021-09-10,AstraZeneca,FUNDACAO OSWALDO CRUZ
432232,10,2021-01-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
432232,10,2021-02-25,CoronaVac,FUNDACAO BUTANTAN
432232,10,2021-03-26,AstraZeneca,ASTRAZENECA AB
432232,10,2021-04-02,AstraZeneca,FUNDACAO OSWALDO CRUZ
432232,10,2021-05-04,CoronaVac,FUNDACAO BUTANTAN
432232,10,2021-06-16,AstraZeneca,ASTRAZENECA AB
432232,10,2021-07-09,CoronaVac,INSTITUTO BUTANTAN
432232,10,2021-08-10,CoronaVac,INSTITUTO BUTANTAN
432232,10,2021-08-18,Janssen,JANSSEN PHARMACEUTICA NV
432232,10,2021-08-27,CoronaVac,INSTITUTO BUTANTAN
432232,10,2021-09-03,CoronaVac,INSTITUTO BUTANTAN
432232,10,2021-09-22,CoronaVac,INSTITUTO BUTANTAN
432232,10,2021-10-04,CoronaVac,INSTITUTO BUTANTAN
432232,10,2021-10-07,CoronaVac,INSTITUTO BUTANTAN
432232,10,2022-02-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432232,10,2022-04-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432232,10,2022-07-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432232,10,2022-11-22,CoronaVac,INSTITUTO BUTANTAN
432232,10,2022-12-19,CoronaVac,INSTITUTO BUTANTAN
432232,10,2023-01-17,CoronaVac,INSTITUTO BUTANTAN
432232,10,2023-02-13,CoronaVac,INSTITUTO BUTANTAN
432232,10,2023-02-27,CoronaVac,INSTITUTO BUTANTAN
432232,10,2023-03-06,CoronaVac,INSTITUTO BUTANTAN
432232,12,2021-06-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432232,12,2021-07-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432232,12,2021-08-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432232,12,2021-09-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432232,12,2022-05-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
432232,12,2023-08-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
